Store,Cluster,ClusterName,AvgSales,StdSales,CV
661,0,MID-VOLUME STORES,7166.540364583333,1443.5575336636211,0.20143018251841668
662,1,HIGH-VOLUME STORES,8439.524234693878,2678.178649396584,0.3173376336058034
663,0,MID-VOLUME STORES,4792.556878306878,1619.6579561048752,0.33795278746427115
664,0,MID-VOLUME STORES,4946.3564102564105,1521.6704071116276,0.3076346063450666
665,1,HIGH-VOLUME STORES,8228.487710219923,2507.920972657407,0.3047851635656606
666,0,MID-VOLUME STORES,7016.610038610039,2066.7277509254786,0.2945478998480709
667,1,HIGH-VOLUME STORES,8786.501915708812,2226.777209638318,0.25343159666956977
668,1,HIGH-VOLUME STORES,8940.853316326531,1995.5078517446827,0.2231898657928731
669,0,MID-VOLUME STORES,4514.2347266881025,988.795232819975,0.2190393926514785
670,0,MID-VOLUME STORES,6589.94847020934,1557.3806754638197,0.2363266848753291
671,0,MID-VOLUME STORES,5935.5,1357.1296765369175,0.22864622635614817
672,1,HIGH-VOLUME STORES,8837.105128205128,2107.6241542512803,0.23849712362529651
673,0,MID-VOLUME STORES,7126.018018018018,1893.1160669578353,0.2656625428354409
674,1,HIGH-VOLUME STORES,8204.347651006712,2708.850568382425,0.33017257234949526
675,0,MID-VOLUME STORES,4278.189500640205,1579.8426812112652,0.36927833163417645
676,1,HIGH-VOLUME STORES,7687.464052287582,2397.414441581638,0.3118602474463906
677,0,MID-VOLUME STORES,7938.98231511254,2024.709048820585,0.2550338278202706
678,0,MID-VOLUME STORES,7299.937098844673,2104.290366349145,0.28826143812693694
679,1,HIGH-VOLUME STORES,9943.924744897959,2153.785170962133,0.2165930682517685
680,0,MID-VOLUME STORES,5205.306122448979,1322.5959354014751,0.2540861006613043
681,0,MID-VOLUME STORES,3566.1566579634464,1149.5760930564165,0.32235714897418843
682,1,HIGH-VOLUME STORES,11207.408704883228,3253.524235462589,0.29030120352842864
683,1,HIGH-VOLUME STORES,9147.085459183674,2565.591607284643,0.280481867009211
684,0,MID-VOLUME STORES,7721.36655948553,2302.097787433386,0.29814641873274483
685,0,MID-VOLUME STORES,6630.550706033376,2629.9408452072316,0.39663988133205197
686,0,MID-VOLUME STORES,6250.410256410257,2494.9353455207133,0.3991634537848093
687,0,MID-VOLUME STORES,8372.464698331194,1796.748549277444,0.2146021051167374
688,0,MID-VOLUME STORES,3615.8333333333335,1390.5323212711692,0.384567592884398
689,0,MID-VOLUME STORES,7046.112676056338,1905.6641395925076,0.27045609788049757
690,0,MID-VOLUME STORES,5589.987163029525,1382.5084425294965,0.24731871508989983
691,0,MID-VOLUME STORES,8371.011553273427,2073.7175040247744,0.24772603535756216
692,0,MID-VOLUME STORES,6588.4172015404365,2201.547893007331,0.3341542931574806
693,0,MID-VOLUME STORES,6607.938540332906,2807.4470497666557,0.4248597399371722
694,0,MID-VOLUME STORES,8047.522508038585,1565.2386837711774,0.19449944777509812
695,0,MID-VOLUME STORES,5393.123234916559,2139.996627513814,0.3968009879060224
696,0,MID-VOLUME STORES,7850.139030612245,1952.6828817256792,0.2487450061853728
697,1,HIGH-VOLUME STORES,10656.173299101412,2543.4325190431628,0.2386816024526965
698,1,HIGH-VOLUME STORES,15564.119897959185,2506.622125717423,0.16105132459472374
699,1,HIGH-VOLUME STORES,8331.00522875817,2026.707122189814,0.24327281841016413
700,0,MID-VOLUME STORES,4362.244708994709,1671.2146353047347,0.38310886866543314
701,0,MID-VOLUME STORES,5778.974276527331,1706.4699763944366,0.2952894224370694
702,0,MID-VOLUME STORES,4373.971061093248,1155.1098430728428,0.26408721661366685
703,0,MID-VOLUME STORES,3290.5340179717587,956.9375651845535,0.2908152779938124
704,1,HIGH-VOLUME STORES,10393.865900383142,2443.7469712488446,0.23511434481358495
705,1,HIGH-VOLUME STORES,7967.267008985879,2474.7554184316314,0.31061534848028555
706,0,MID-VOLUME STORES,5743.2652733118975,1295.1613638856975,0.22550958422626244
707,1,HIGH-VOLUME STORES,8319.731707317073,2529.700318810665,0.3040603240349486
708,0,MID-VOLUME STORES,4578.6448326055315,2064.444988325881,0.4508855925282774
709,1,HIGH-VOLUME STORES,9886.915816326531,3169.2114849077775,0.32054601695650864
710,0,MID-VOLUME STORES,4546.652733118971,1306.102513645824,0.28726682909645646
711,0,MID-VOLUME STORES,6914.39165329053,1853.0121981491939,0.2679935258320742
712,0,MID-VOLUME STORES,6421.442122186495,1643.0190963811417,0.2558645028823674
713,1,HIGH-VOLUME STORES,10718.055198973043,2694.8029017849235,0.251426480994717
714,0,MID-VOLUME STORES,4553.947232947233,1262.6251019147549,0.277259493210598
715,0,MID-VOLUME STORES,6491.095360824742,2560.757149862517,0.39450308576843246
716,0,MID-VOLUME STORES,5717.081993569132,1250.3237473300283,0.2186996353623154
717,0,MID-VOLUME STORES,5552.894736842105,1884.5135801143747,0.3393749871776041
718,0,MID-VOLUME STORES,7911.313700384123,1759.6928738959725,0.22242739202852405
719,0,MID-VOLUME STORES,5383.604501607717,1238.3778509090896,0.23002764236103715
720,0,MID-VOLUME STORES,7166.128826530612,1726.2056382357905,0.24088398074075798
721,0,MID-VOLUME STORES,7673.413265306122,1470.702519380946,0.19166210244800022
722,1,HIGH-VOLUME STORES,9836.646683673469,2022.8402206495757,0.20564327312955308
723,0,MID-VOLUME STORES,7032.10371318822,1783.8020819123724,0.2536654967939361
724,0,MID-VOLUME STORES,6812.905006418485,1510.5730977048438,0.22172231908146708
725,0,MID-VOLUME STORES,5747.4247448979595,1241.2027679069838,0.21595807217985943
726,1,HIGH-VOLUME STORES,11048.673076923076,3926.6450606257854,0.35539517128325687
727,0,MID-VOLUME STORES,4529.290653008963,1262.7839102055673,0.27880390263024
728,0,MID-VOLUME STORES,5245.70785070785,1122.3017106576065,0.2139466669891203
729,1,HIGH-VOLUME STORES,10548.913992297817,2750.7958701671005,0.260765788039941
730,0,MID-VOLUME STORES,8055.372448979592,1892.7188405857269,0.23496354173238576
731,1,HIGH-VOLUME STORES,9249.2293814433,2522.398462592788,0.2727144455573205
732,0,MID-VOLUME STORES,5816.439411098528,2246.6639666480105,0.38626104526440724
733,1,HIGH-VOLUME STORES,14933.288747346072,1838.044096708791,0.12308367753455822
734,0,MID-VOLUME STORES,5980.523748395379,2145.6858397175342,0.35877891803259515
735,0,MID-VOLUME STORES,5518.541025641026,2069.0564033181677,0.3749281546888254
736,0,MID-VOLUME STORES,5244.075562700965,1283.9205566900903,0.244832581327033
737,0,MID-VOLUME STORES,6117.901155327343,1957.9259859120623,0.32003230130763727
738,0,MID-VOLUME STORES,8508.600770218229,1764.3920356819244,0.20736570951332475
739,1,HIGH-VOLUME STORES,9557.665594855305,2644.0183121251316,0.27663850402428314
740,0,MID-VOLUME STORES,6978.176696542893,1727.9001431320435,0.24761484529161815
741,0,MID-VOLUME STORES,7619.468112244898,1824.4860838729996,0.2394505832947777
742,0,MID-VOLUME STORES,8025.888318356868,1983.1233659120523,0.24709082499643545
743,0,MID-VOLUME STORES,3816.5897435897436,1393.3754845600579,0.3650839042630504
744,0,MID-VOLUME STORES,7457.067768595041,1324.6160972155155,0.17763229976185152
745,1,HIGH-VOLUME STORES,7499.078205128205,2971.0300609195565,0.3961860350899972
746,0,MID-VOLUME STORES,6039.549295774648,1776.7048646560427,0.29417838610888564
747,1,HIGH-VOLUME STORES,8027.1461538461535,2226.4047433715623,0.27735943767571686
748,0,MID-VOLUME STORES,5737.6765083440305,1569.980946653049,0.27362660553795604
749,0,MID-VOLUME STORES,5189.860077021823,1958.3595542278406,0.3773434206634018
750,0,MID-VOLUME STORES,4997.352090032155,1248.0910808279675,0.24975047952243382
751,0,MID-VOLUME STORES,4216.215661103979,1076.9716406990926,0.25543561507883045
752,0,MID-VOLUME STORES,5251.659820282413,1904.5836595599285,0.36266318168672007
753,1,HIGH-VOLUME STORES,8710.279845956355,2251.260285998287,0.2584601557943524
754,1,HIGH-VOLUME STORES,8086.957800511509,2641.458357237241,0.32663189575073165
755,1,HIGH-VOLUME STORES,10483.216389244559,2356.555476404505,0.2247931730973573
756,1,HIGH-VOLUME STORES,16574.816431322208,3912.558675159741,0.2360544197500731
757,0,MID-VOLUME STORES,6219.787644787645,1632.8469437466629,0.2625245485856794
758,0,MID-VOLUME STORES,4868.3669250646,1281.239351790305,0.2631764144961822
759,0,MID-VOLUME STORES,7010.137355584082,2221.453074299534,0.3168915188986969
760,0,MID-VOLUME STORES,7638.3642213642215,1018.8871139310455,0.1333907476002854
761,1,HIGH-VOLUME STORES,8729.478316326531,2103.0751690879824,0.24091647780998002
762,0,MID-VOLUME STORES,3891.990813648294,1199.3453640004625,0.3081572956941833
763,0,MID-VOLUME STORES,6125.251275510204,1396.917282674385,0.22805877176982073
764,0,MID-VOLUME STORES,3538.9882659713167,1382.910501614515,0.39076436475127985
765,1,HIGH-VOLUME STORES,8506.867438867439,2069.185760268439,0.2432370993362887
766,0,MID-VOLUME STORES,6123.943729903537,1446.2401411739713,0.23616156597127194
767,0,MID-VOLUME STORES,6023.40306122449,1877.2128910584124,0.31165320865590496
768,1,HIGH-VOLUME STORES,12991.838010204081,3350.4568488985433,0.25788936455850353
769,1,HIGH-VOLUME STORES,10825.902335456476,1851.334458827737,0.17100971369050091
770,0,MID-VOLUME STORES,6477.788189987163,2006.3991368144975,0.3097352179430358
771,0,MID-VOLUME STORES,6722.011254019292,1531.746148143684,0.22787021477058775
772,0,MID-VOLUME STORES,3582.199233716475,827.108865473391,0.23089415510127242
773,0,MID-VOLUME STORES,5716.108834827145,1236.3746298429455,0.2162965516524028
774,0,MID-VOLUME STORES,5493.743622448979,1119.9110206103128,0.20385207202499256
775,0,MID-VOLUME STORES,8690.889067524116,1777.628760970286,0.20453934541782176
776,0,MID-VOLUME STORES,4804.806701030928,1327.6792126186042,0.27632312707475515
777,0,MID-VOLUME STORES,3991.3504492939664,1063.961054315153,0.26656668409143525
778,0,MID-VOLUME STORES,5901.257234726688,1409.572826671803,0.2388597498134796
779,1,HIGH-VOLUME STORES,7128.521794871795,2894.213989937518,0.40600478938278534
780,0,MID-VOLUME STORES,6547.1884615384615,2520.1358922994937,0.38491879485431996
781,0,MID-VOLUME STORES,4922.442307692308,1777.424382552382,0.3610858739318891
782,0,MID-VOLUME STORES,5488.799743260591,1310.0365812314008,0.23867450854623107
783,0,MID-VOLUME STORES,6860.185421994885,1579.8066811966796,0.23028629461407255
784,1,HIGH-VOLUME STORES,7751.309370988447,2295.6990082108427,0.2961691887570855
785,0,MID-VOLUME STORES,6511.518613607189,2014.0109868408865,0.30929973579929365
786,0,MID-VOLUME STORES,3563.674358974359,1452.8067983860376,0.40767103052708825
787,1,HIGH-VOLUME STORES,10227.147435897436,2596.0887970983595,0.2538429032504264
788,1,HIGH-VOLUME STORES,17961.914540816328,3150.6476492216075,0.17540711721248495
789,0,MID-VOLUME STORES,3380.011583011583,630.273421782853,0.18647078754129026
790,0,MID-VOLUME STORES,7453.021766965429,1634.088946606955,0.21925186826232634
791,0,MID-VOLUME STORES,7668.776636713736,2181.069828744514,0.28440909574843964
792,0,MID-VOLUME STORES,7389.373555840822,2445.4861782873404,0.3309463461018752
793,0,MID-VOLUME STORES,4832.121951219512,1742.7748747411677,0.36066450564256414
794,0,MID-VOLUME STORES,3083.8128205128205,575.9523593546659,0.1867663158812889
795,0,MID-VOLUME STORES,4553.673940949936,1502.7302637978435,0.3300039228290379
796,0,MID-VOLUME STORES,7244.772785622593,2144.2186815294444,0.2959676921524292
797,0,MID-VOLUME STORES,4208.231511254019,1131.5439516130934,0.2688882369201932
798,1,HIGH-VOLUME STORES,7468.274358974359,2846.7652316384783,0.381181126295611
799,1,HIGH-VOLUME STORES,9894.987163029526,2025.6100296263644,0.2047107283973664
800,0,MID-VOLUME STORES,5337.432605905006,1369.936871686403,0.2566658865482984
801,0,MID-VOLUME STORES,4845.2295918367345,1467.4681581692669,0.3028686526313767
802,0,MID-VOLUME STORES,6841.0752551020405,1694.2981241616285,0.2476654708480263
803,0,MID-VOLUME STORES,6047.678803641093,1845.732320528174,0.30519681690385475
804,0,MID-VOLUME STORES,4922.186495176848,1094.2948099232929,0.2223188436674576
805,0,MID-VOLUME STORES,6084.228295819936,1723.8316613725335,0.2833279057850052
806,0,MID-VOLUME STORES,6808.287781350482,1999.7626072828093,0.2937247471766153
807,1,HIGH-VOLUME STORES,9820.042253521127,1696.1579047824341,0.1727240943565442
808,0,MID-VOLUME STORES,7291.133333333333,2029.228411553486,0.27831453887646446
809,1,HIGH-VOLUME STORES,9393.61489088575,3007.7611959581586,0.3201920912125607
810,0,MID-VOLUME STORES,5930.421052631579,1270.8049934920136,0.21428579559761674
811,0,MID-VOLUME STORES,4132.038265306122,871.7763158597786,0.21097972958757025
812,0,MID-VOLUME STORES,6366.778205128205,2075.06540615771,0.3259207937361979
813,0,MID-VOLUME STORES,5810.714285714285,1159.823994919051,0.19960093336037757
814,1,HIGH-VOLUME STORES,8476.763427109974,2607.114426982993,0.30756012591374743
815,1,HIGH-VOLUME STORES,8395.837620578779,2236.923301331123,0.2664324159686306
816,0,MID-VOLUME STORES,5133.07702182285,1331.6678591597602,0.25942877020903543
817,1,HIGH-VOLUME STORES,21757.48341836735,4674.803919749232,0.21485958784198503
818,0,MID-VOLUME STORES,6110.572343149808,1915.008612540925,0.313392675022942
819,0,MID-VOLUME STORES,6091.100765306122,1231.053898057589,0.20210696645661544
820,1,HIGH-VOLUME STORES,12085.850482315112,2169.8215340635165,0.17953403752913838
821,0,MID-VOLUME STORES,6937.491071428572,1855.8511391677725,0.2675104184005263
822,1,HIGH-VOLUME STORES,7737.664540816327,2271.4944711652142,0.2935633173528056
823,0,MID-VOLUME STORES,5802.383928571428,1542.6382401659669,0.2658628348548061
824,0,MID-VOLUME STORES,6834.3125,2016.1374127201718,0.2950022277617788
825,0,MID-VOLUME STORES,4562.921221864952,972.6004480079015,0.21315302209192674
826,1,HIGH-VOLUME STORES,8839.186855670103,2076.40423496375,0.23490896491590646
827,1,HIGH-VOLUME STORES,12771.665389527458,3037.1940270534874,0.23780720324413865
828,0,MID-VOLUME STORES,5199.946153846154,1690.6514668038426,0.3251286487944395
829,0,MID-VOLUME STORES,5920.669654289372,1450.4375329139993,0.24497862870346004
830,0,MID-VOLUME STORES,6174.879487179487,2012.1282273825827,0.3258570845893005
831,1,HIGH-VOLUME STORES,12689.002567394095,3617.6780104998384,0.28510341859303373
832,0,MID-VOLUME STORES,6550.293213828425,1558.254093633538,0.23789073905025868
833,0,MID-VOLUME STORES,5511.350449293966,1462.300837548586,0.2653253228953921
834,0,MID-VOLUME STORES,5868.5420918367345,1679.2045167904391,0.28613657199907416
835,0,MID-VOLUME STORES,5188.126466753585,1551.0261459418416,0.29895688855718655
836,0,MID-VOLUME STORES,5906.002564102564,2157.7467119445255,0.36534808248468853
837,0,MID-VOLUME STORES,3473.721704394141,1496.003335484792,0.4306629784396367
838,0,MID-VOLUME STORES,7987.2723785166245,1928.6760357662558,0.24146866969928532
839,0,MID-VOLUME STORES,5127.158163265306,1660.714018986388,0.32390536162604705
840,0,MID-VOLUME STORES,7319.0204081632655,1920.4290693921423,0.262388811930377
841,0,MID-VOLUME STORES,2972.608974358974,1096.2626858685385,0.3687880563251482
842,1,HIGH-VOLUME STORES,18574.79581993569,3788.9855476080274,0.20398531345046814
843,1,HIGH-VOLUME STORES,9468.706632653062,2209.8209553188753,0.23338149982366702
844,0,MID-VOLUME STORES,4178.712451861361,1472.4676957927581,0.35237353915961933
845,0,MID-VOLUME STORES,4828.561855670103,1022.4685088807432,0.2117542530142955
846,1,HIGH-VOLUME STORES,9224.637997432606,2785.1713483158965,0.30192744139022726
847,0,MID-VOLUME STORES,7111.761597938144,1791.0227602147465,0.25183953870641607
848,0,MID-VOLUME STORES,6630.602883355177,2009.0482732225857,0.3029963200278373
849,0,MID-VOLUME STORES,8155.218112244898,1779.377368862759,0.21818881412761473
850,0,MID-VOLUME STORES,6201.788860103627,1800.1812772906824,0.29026806908428077
851,0,MID-VOLUME STORES,5453.463022508038,1205.2140846230516,0.22099977200703116
852,0,MID-VOLUME STORES,4606.513444302177,1374.596980147941,0.2984029020577782
853,1,HIGH-VOLUME STORES,9243.104247104247,2129.0229199094997,0.23033635270060887
854,0,MID-VOLUME STORES,6577.1435897435895,1707.0356720107704,0.2595405815182027
855,0,MID-VOLUME STORES,5762.671814671815,1677.2923524872742,0.29106157810633476
856,0,MID-VOLUME STORES,7142.380102040816,1467.8947430473836,0.20551898975916405
857,0,MID-VOLUME STORES,7446.322663252241,1768.496212086755,0.2374992720654345
858,0,MID-VOLUME STORES,4755.604501607717,946.9217121797429,0.19911700223591328
859,0,MID-VOLUME STORES,7503.749196141479,1364.0745199930825,0.18178572928510278
860,0,MID-VOLUME STORES,5781.333759590792,1479.749147291542,0.25595290097838597
861,0,MID-VOLUME STORES,3500.3494764397906,951.4999469278266,0.2718299853578044
862,1,HIGH-VOLUME STORES,8565.13392857143,2139.3988499707257,0.24977996465813046
863,1,HIGH-VOLUME STORES,7707.847801578354,2765.4636495350633,0.3587854509748847
864,0,MID-VOLUME STORES,4268.436293436293,1096.6027501421074,0.2569097146485207
865,0,MID-VOLUME STORES,7566.584082156611,1693.3303032001804,0.22379058830435294
866,0,MID-VOLUME STORES,6873.391805377721,1757.7295699747244,0.25572957569499855
867,0,MID-VOLUME STORES,4329.221590909091,1396.9670087099723,0.32268318434968907
868,1,HIGH-VOLUME STORES,9578.29961587708,1914.032324262151,0.1998300743369348
869,0,MID-VOLUME STORES,5973.307692307692,2050.0335211742713,0.3431990492996475
870,0,MID-VOLUME STORES,6929.204663212436,1362.8943516760073,0.19668842499510736
871,0,MID-VOLUME STORES,6260.498079385403,1704.9262865662283,0.27233077383734333
872,1,HIGH-VOLUME STORES,8536.406931964057,1943.2979481207692,0.22764823228426567
873,0,MID-VOLUME STORES,3833.344871794872,984.3254026840139,0.25677976691492593
874,0,MID-VOLUME STORES,4583.692602040816,1009.9315777419899,0.2203314369930335
875,0,MID-VOLUME STORES,5061.662387676508,1483.5336966375494,0.2930921865214615
876,1,HIGH-VOLUME STORES,9228.909921671018,4079.7225051065293,0.44205897985055215
877,0,MID-VOLUME STORES,6331.502481389578,1539.618220602506,0.24316790921711923
878,1,HIGH-VOLUME STORES,8720.084615384616,2411.594471562345,0.2765563154407507
879,0,MID-VOLUME STORES,3762.983922829582,1014.7831176702628,0.26967511381425063
880,0,MID-VOLUME STORES,7507.059202059202,1592.9943338008236,0.2121995166048327
881,0,MID-VOLUME STORES,4203.016688061617,1518.4597758850227,0.3612785502846335
882,0,MID-VOLUME STORES,6615.955729166667,1580.210521224388,0.23884841221926198
883,0,MID-VOLUME STORES,4768.650834403081,1301.1809402870413,0.2728614414164625
884,0,MID-VOLUME STORES,5536.90996784566,1465.6397574040523,0.2647035559392189
885,0,MID-VOLUME STORES,5458.6752577319585,1378.2117970878764,0.252481001711121
886,0,MID-VOLUME STORES,6442.724005134788,1732.63578562583,0.268929071654309
887,0,MID-VOLUME STORES,6896.303501945526,2014.9845028505754,0.2921832692372262
888,0,MID-VOLUME STORES,7998.741071428572,1752.3440453224034,0.21907748102782823
889,0,MID-VOLUME STORES,4144.4371794871795,1241.374563160271,0.2995278995431353
890,0,MID-VOLUME STORES,5729.583601286174,1551.8107521704783,0.27084180285320014
891,1,HIGH-VOLUME STORES,7976.407216494846,1929.9837770735815,0.24196154041414325
892,1,HIGH-VOLUME STORES,7599.162820512821,2802.731287601961,0.368821060135256
893,0,MID-VOLUME STORES,6396.59003215434,1283.8240936652346,0.20070445146737798
894,1,HIGH-VOLUME STORES,8468.47989623865,2641.816133096477,0.31195871814844395
895,1,HIGH-VOLUME STORES,9329.359073359074,1754.934759125469,0.18810882348143962
896,0,MID-VOLUME STORES,6937.665816326531,1403.6280933073695,0.2023199344661697
897,0,MID-VOLUME STORES,3492.9447300771208,1810.4618005647724,0.5183196244060808
898,0,MID-VOLUME STORES,6615.434782608696,2874.480458801762,0.4345111928785812
899,0,MID-VOLUME STORES,5268.315384615385,2134.6650542851858,0.40518930596274993
900,0,MID-VOLUME STORES,5844.512861736334,1179.3797650753102,0.2017926545763355
901,0,MID-VOLUME STORES,7231.0420918367345,1942.9145575119298,0.26869081009849527
902,0,MID-VOLUME STORES,4886.471061093248,926.1422185518044,0.18953191515363216
903,1,HIGH-VOLUME STORES,11737.745980707396,2210.192279605104,0.1882978455350678
904,0,MID-VOLUME STORES,6016.757234726688,1402.9806907391367,0.23317887626271616
905,1,HIGH-VOLUME STORES,8530.25160462131,2654.032115728464,0.3111317507083411
906,1,HIGH-VOLUME STORES,10929.289372599233,2663.4615289423946,0.2436994243761123
907,0,MID-VOLUME STORES,6270.749679075738,1400.1045408028062,0.2232754634545022
908,0,MID-VOLUME STORES,4234.8271446863,1593.0632867112809,0.3761814195203212
909,1,HIGH-VOLUME STORES,10728.983525535421,3252.0895683828026,0.3031125512163101
910,0,MID-VOLUME STORES,5708.80641025641,1670.3389837474244,0.2925898802149785
911,1,HIGH-VOLUME STORES,9884.908163265307,2244.5120571511748,0.22706453313267194
912,0,MID-VOLUME STORES,5765.9795918367345,1347.9567725376914,0.23377758298799392
913,1,HIGH-VOLUME STORES,8892.161082474227,2469.647846612351,0.27773314312533526
914,1,HIGH-VOLUME STORES,9506.707908163266,2372.194280913709,0.249528470194897
915,0,MID-VOLUME STORES,6338.1077170418,1588.560840995464,0.25063645364122916
916,0,MID-VOLUME STORES,5382.226804123711,1112.629195445649,0.20672283720804624
917,0,MID-VOLUME STORES,6702.944801026958,2004.1401096758098,0.29899397491215435
918,0,MID-VOLUME STORES,5187.271794871795,1631.1399891359797,0.31445045751189404
919,0,MID-VOLUME STORES,5536.381642512078,1651.660624043964,0.2983285348974858
920,0,MID-VOLUME STORES,5764.196141479099,1202.14604137093,0.20855397905707942
921,1,HIGH-VOLUME STORES,9473.894871794872,2958.319432233705,0.3122601076185721
922,0,MID-VOLUME STORES,7405.846451612903,1509.9467856563288,0.20388578071686603
923,0,MID-VOLUME STORES,5315.344387755102,740.8206927928795,0.1393739781940564
924,0,MID-VOLUME STORES,4752.883183568678,1432.6371051404913,0.3014248509395939
925,0,MID-VOLUME STORES,6702.427083333333,1674.3132184501042,0.249807002393738
926,0,MID-VOLUME STORES,7260.587933247753,2007.8751096486928,0.2765444242406613
927,0,MID-VOLUME STORES,6562.111543450065,2072.7561651119113,0.31586725574343844
928,1,HIGH-VOLUME STORES,8014.682926829269,2482.2755318029876,0.30971599930591565
929,0,MID-VOLUME STORES,5815.345663265306,1333.1016826187108,0.2292385972926288
930,0,MID-VOLUME STORES,7150.1578947368425,1747.2964594471623,0.24437173069049695
931,0,MID-VOLUME STORES,3588.8388571428573,1226.4619400858885,0.3417433852302575
932,0,MID-VOLUME STORES,7395.208667736758,1896.2815487196995,0.2564202896657466
933,1,HIGH-VOLUME STORES,7331.4794871794875,2417.794707706986,0.3297826464542346
934,0,MID-VOLUME STORES,6763.620025673941,1848.0549976819057,0.2732345978435951
935,0,MID-VOLUME STORES,5650.705357142857,1676.2373577027338,0.29664214496405505
936,0,MID-VOLUME STORES,7056.284980744545,1423.9169314531705,0.20179413605584362
937,0,MID-VOLUME STORES,7232.900128040973,1895.194974141923,0.26202421443571566
938,1,HIGH-VOLUME STORES,9408.114795918367,1923.272627204668,0.20442699402850228
939,0,MID-VOLUME STORES,5977.849807445443,1475.554082425936,0.24683692798506343
940,0,MID-VOLUME STORES,7252.592307692307,1967.9182925371924,0.27133998562830586
941,0,MID-VOLUME STORES,5030.638263665594,1267.752265284578,0.25200624629305496
942,0,MID-VOLUME STORES,6058.364916773367,1589.7513065460976,0.2624060003623528
943,0,MID-VOLUME STORES,6969.183568677792,1481.3831378018301,0.21256193400612078
944,1,HIGH-VOLUME STORES,7930.507653061224,2195.4066968188104,0.27683053757237974
945,0,MID-VOLUME STORES,4374.955357142857,1104.6450060177356,0.25249286354755945
946,0,MID-VOLUME STORES,4203.427471116816,1137.461014135788,0.2706032212882631
947,1,HIGH-VOLUME STORES,8392.398184176394,1749.954678729449,0.2085166409321395
948,1,HIGH-VOLUME STORES,6944.243797195253,1824.806831074546,0.26277977622438553
949,0,MID-VOLUME STORES,5350.006377551021,1842.5656078187185,0.34440437595555873
950,0,MID-VOLUME STORES,5742.317419354838,1597.6966842866054,0.27823203901990323
951,0,MID-VOLUME STORES,7776.97946084724,1938.2296707684097,0.24922653846860682
952,0,MID-VOLUME STORES,6568.048231511254,1285.4844926807918,0.19571788259919834
953,0,MID-VOLUME STORES,5323.455242966752,1888.7039957403629,0.3547891190098166
954,0,MID-VOLUME STORES,6966.048780487805,2043.24214495322,0.29331436074298345
955,0,MID-VOLUME STORES,4719.5494223363285,1380.1196368017927,0.29242614353608976
956,0,MID-VOLUME STORES,3855.9123711340208,1499.1825884800014,0.3888010006926306
957,1,HIGH-VOLUME STORES,7898.885204081633,2509.547441219178,0.31770906607459065
958,0,MID-VOLUME STORES,4244.432397959184,972.203567035311,0.22905384651732652
959,0,MID-VOLUME STORES,7051.434948979592,1930.9657595619763,0.27384011531460056
960,0,MID-VOLUME STORES,6723.600512163893,1782.3124525925323,0.2650830383762525
961,0,MID-VOLUME STORES,6521.935815147625,1462.0228120025633,0.2241700705804125
962,0,MID-VOLUME STORES,6690.6148825065275,2135.9058696886377,0.31923909942466394
963,1,HIGH-VOLUME STORES,10764.320924261874,4507.548865345991,0.41874902254041446
964,1,HIGH-VOLUME STORES,9759.972797927461,2387.7751634995093,0.2446497764836553
965,1,HIGH-VOLUME STORES,8484.763124199744,2498.334722595354,0.2944495545750417
966,0,MID-VOLUME STORES,4818.078305519897,1055.456063307444,0.21906162506704102
967,1,HIGH-VOLUME STORES,8641.172015404365,2227.2684294327846,0.25775073398172127
968,0,MID-VOLUME STORES,7191.976923076923,1799.5567659909755,0.2502172608781225
969,0,MID-VOLUME STORES,3503.4662251655627,946.129109387101,0.2700551535479381
970,0,MID-VOLUME STORES,3295.742637644046,1185.5385832597979,0.3597181921059459
971,1,HIGH-VOLUME STORES,8280.81865284974,2380.096859196858,0.28742289367462204
972,0,MID-VOLUME STORES,3422.545584045584,1468.5455467514334,0.4290799087080543
973,0,MID-VOLUME STORES,6440.985879332477,1941.3523560233398,0.30140608788674056
974,1,HIGH-VOLUME STORES,11540.95498392283,2171.218636697064,0.18813162686464754
975,0,MID-VOLUME STORES,7715.736842105263,2031.3207143483428,0.2632698283932258
976,0,MID-VOLUME STORES,6974.965340179718,2163.969428857191,0.31024805476688344
977,0,MID-VOLUME STORES,4774.142857142857,1831.7900318313177,0.38368982383731487
978,0,MID-VOLUME STORES,7213.574358974359,1968.2707575309491,0.27285651461847577
979,0,MID-VOLUME STORES,6264.460358056266,1856.626093496303,0.29637446601583667
980,0,MID-VOLUME STORES,7019.6161745827985,1963.9419642301064,0.27977910976689985
981,0,MID-VOLUME STORES,7308.912820512821,1999.2757764719242,0.2735394203719135
982,0,MID-VOLUME STORES,8058.279487179487,2371.8765397323527,0.2943403171242629
983,1,HIGH-VOLUME STORES,10286.369170984455,3194.8189489318975,0.3105876228848335
984,0,MID-VOLUME STORES,6067.219072164949,1832.4117204481593,0.3020183874445636
985,1,HIGH-VOLUME STORES,8387.258687258687,2253.499137939861,0.2686812487807504
986,0,MID-VOLUME STORES,6228.320363164721,2129.7804398363405,0.34195101016835955
987,0,MID-VOLUME STORES,6847.355867346939,2058.5839079064644,0.3006392464167455
988,0,MID-VOLUME STORES,4698.071428571428,989.2181168774766,0.21055833907963256
989,0,MID-VOLUME STORES,5242.463022508038,1363.432456059906,0.26007478740548723
990,0,MID-VOLUME STORES,6409.134615384615,1718.8457387933756,0.2681868679536585
